t,     mx,           my,            mz
8.43e-09, 0.99997821, 0.0043442064, 0.0040916733
8.432e-09, 0.99997826, 0.0040424714, 0.0043794967
8.434e-09, 0.9999783, 0.003721776, 0.0046452082
8.436e-09, 0.99997835, 0.0033837329, 0.0048875672
8.438e-09, 0.9999784, 0.0030300353, 0.0051054501
8.44e-09, 0.99997844, 0.0026624485, 0.0052978556
8.442e-09, 0.99997849, 0.0022828012, 0.0054639091
8.444e-09, 0.99997853, 0.0018929763, 0.005602867
8.446e-09, 0.99997858, 0.0014949015, 0.0057141196
8.448e-09, 0.99997862, 0.00109054, 0.0057971942
8.45e-09, 0.99997866, 0.00068188079, 0.0058517563
8.452e-09, 0.99997871, 0.00027092861, 0.0058776119
8.454e-09, 0.99997875, -0.00014030555, 0.0058747073
8.456e-09, 0.9999788, -0.00054981442, 0.0058431292
8.458e-09, 0.99997884, -0.00095560422, 0.0057831041
8.46e-09, 0.99997888, -0.0013557044, 0.0056949967
8.462e-09, 0.99997893, -0.001748177, 0.0055793078
8.464e-09, 0.99997897, -0.0021311263, 0.0054366716
8.466e-09, 0.99997901, -0.0025027078, 0.0052678521
8.468e-09, 0.99997906, -0.0028611373, 0.005073739
8.47e-09, 0.9999791, -0.0032046988, 0.0048553435
8.472e-09, 0.99997914, -0.0035317537, 0.0046137924
8.474e-09, 0.99997918, -0.0038407479, 0.0043503228
8.476e-09, 0.99997922, -0.0041302191, 0.0040662756
8.478e-09, 0.99997927, -0.0043988044, 0.0037630888
8.48e-09, 0.99997931, -0.0046452458, 0.00344229
8.482e-09, 0.99997935, -0.0048683969, 0.0031054889
8.484e-09, 0.99997939, -0.0050672276, 0.0027543694
8.486e-09, 0.99997943, -0.0052408292, 0.0023906808
8.488e-09, 0.99997947, -0.0053884183, 0.0020162294
8.49e-09, 0.99997951, -0.0055093404, 0.0016328695
8.492e-09, 0.99997955, -0.0056030729, 0.0012424941
8.494e-09, 0.99997959, -0.005669227, 0.00084702573
8.496e-09, 0.99997963, -0.0057075497, 0.00044840679
8.498e-09, 0.99997967, -0.0057179241, 4.8590266e-05
8.5e-09, 0.99997971, -0.0057003703, -0.00035046997
8.502e-09, 0.99997975, -0.0056550443, -0.00074682869
8.504e-09, 0.99997979, -0.0055822376, -0.0011385587
8.506e-09, 0.99997983, -0.0054823746, -0.0015237604
8.508e-09, 0.99997987, -0.0053560111, -0.0019005707
8.51e-09, 0.99997991, -0.0052038304, -0.0022671722
8.512e-09, 0.99997995, -0.0050266403, -0.0026218019
8.514e-09, 0.99997999, -0.0048253686, -0.0029627597
8.516e-09, 0.99998003, -0.004601058, -0.0032884164
8.518e-09, 0.99998007, -0.0043548612, -0.0035972217
8.52e-09, 0.99998011, -0.0040880349, -0.0038877115
8.522e-09, 0.99998015, -0.0038019329, -0.0041585144
8.524e-09, 0.99998019, -0.003498, -0.004408359
8.526e-09, 0.99998022, -0.0031777642, -0.004636079
8.528e-09, 0.99998026, -0.0028428291, -0.0048406192
8.53e-09, 0.9999803, -0.0024948662, -0.0050210401
8.532e-09, 0.99998034, -0.0021356061, -0.0051765222
8.534e-09, 0.99998038, -0.0017668304, -0.00530637
8.536e-09, 0.99998042, -0.0013903624, -0.0054100144
8.538e-09, 0.99998046, -0.0010080584, -0.0054870161
8.54e-09, 0.9999805, -0.00062179864, -0.0055370665
8.542e-09, 0.99998054, -0.00023347772, -0.0055599895
8.544e-09, 0.99998057, 0.00015500439, -0.0055557417
8.546e-09, 0.99998061, 0.00054175177, -0.0055244124
8.548e-09, 0.99998065, 0.00092488172, -0.005466223
8.55e-09, 0.99998069, 0.001302534, -0.005381525
8.552e-09, 0.99998073, 0.0016728796, -0.0052707988
8.554e-09, 0.99998077, 0.0020341301, -0.0051346504
8.556e-09, 0.99998081, 0.0023845458, -0.0049738082
8.558e-09, 0.99998085, 0.0027224442, -0.0047891193
8.56e-09, 0.99998088, 0.0030462082, -0.0045815452
8.562e-09, 0.99998092, 0.0033542938, -0.0043521564
8.564e-09, 0.99998096, 0.0036452372, -0.0041021273
8.566e-09, 0.999981, 0.0039176623, -0.00383273
8.568e-09, 0.99998104, 0.0041702864, -0.0035453278
8.57e-09, 0.99998108, 0.0044019269, -0.0032413686
8.572e-09, 0.99998112, 0.0046115066, -0.0029223772
8.574e-09, 0.99998115, 0.0047980585, -0.002589948
8.576e-09, 0.99998119, 0.0049607306, -0.0022457371
8.578e-09, 0.99998123, 0.0050987895, -0.0018914537
8.58e-09, 0.99998127, 0.0052116236, -0.0015288519
8.582e-09, 0.99998131, 0.005298746, -0.0011597219
8.584e-09, 0.99998135, 0.0053597967, -0.00078588128
8.586e-09, 0.99998138, 0.0053945434, -0.00040916605
8.588e-09, 0.99998142, 0.0054028832, -3.1421565e-05
8.59e-09, 0.99998146, 0.005384842, 0.00034550643
8.592e-09, 0.9999815, 0.0053405743, 0.00071978086
8.594e-09, 0.99998154, 0.0052703625, 0.0010895822
8.596e-09, 0.99998157, 0.0051746146, 0.0014531174
8.598e-09, 0.99998161, 0.0050538623, 0.0018086284
8.6e-09, 0.99998165, 0.0049087579, 0.0021544009
8.602e-09, 0.99998169, 0.0047400708, 0.0024887723
8.604e-09, 0.99998172, 0.0045486838, 0.00281014
8.606e-09, 0.99998176, 0.0043355879, 0.0031169685
8.608e-09, 0.9999818, 0.0041018778, 0.0034077977
8.61e-09, 0.99998184, 0.0038487458, 0.0036812488
8.612e-09, 0.99998187, 0.003577476, 0.0039360314
8.614e-09, 0.99998191, 0.003289438, 0.0041709495
8.616e-09, 0.99998195, 0.0029860793, 0.004384907
8.618e-09, 0.99998198, 0.002668919, 0.0045769129
8.62e-09, 0.99998202, 0.0023395394, 0.0047460857
8.622e-09, 0.99998206, 0.0019995784, 0.0048916577
8.624e-09, 0.99998209, 0.0016507216, 0.0050129782
8.626e-09, 0.99998213, 0.0012946936, 0.0051095163
8.628e-09, 0.99998216, 0.00093324973, 0.0051808637
8.63e-09, 0.9999822, 0.0005681672, 0.0052267358
8.632e-09, 0.99998223, 0.00020123658, 0.0052469731
8.634e-09, 0.99998227, -0.00016574711, 0.0052415416
8.636e-09, 0.9999823, -0.00053099309, 0.0052105326
8.638e-09, 0.99998234, -0.00089272361, 0.005154162
8.64e-09, 0.99998237, -0.0012491825, 0.0050727689
8.642e-09, 0.99998241, -0.0015986439, 0.0049668135
8.644e-09, 0.99998244, -0.0019394203, 0.004836875
8.646e-09, 0.99998248, -0.0022698708, 0.0046836478
8.648e-09, 0.99998251, -0.0025884092, 0.0045079384
8.65e-09, 0.99998254, -0.0028935113, 0.0043106609
8.652e-09, 0.99998258, -0.0031837223, 0.0040928324
8.654e-09, 0.99998261, -0.0034576638, 0.0038555676
8.656e-09, 0.99998264, -0.0037140402, 0.0036000732
8.658e-09, 0.99998268, -0.0039516449, 0.0033276419
8.66e-09, 0.99998271, -0.004169366, 0.0030396458
8.662e-09, 0.99998274, -0.0043661914, 0.0027375293
8.664e-09, 0.99998277, -0.0045412135, 0.0024228023
8.666e-09, 0.99998281, -0.0046936332, 0.0020970323
8.668e-09, 0.99998284, -0.004822764, 0.0017618366
8.67e-09, 0.99998287, -0.0049280346, 0.0014188746
8.672e-09, 0.9999829, -0.0050089917, 0.0010698392
8.674e-09, 0.99998294, -0.0050653015, 0.00071644899
8.676e-09, 0.99998297, -0.0050967515, 0.00036043914
8.678e-09, 0.999983, -0.0051032511, 3.5533578e-06
8.68e-09, 0.99998303, -0.0050848316, -0.00035246478
8.682e-09, 0.99998306, -0.0050416458, -0.00070588033
8.684e-09, 0.99998309, -0.0049739668, -0.0010549755
8.686e-09, 0.99998313, -0.0048821868, -0.0013980577
8.688e-09, 0.99998316, -0.0047668144, -0.0017334683
8.69e-09, 0.99998319, -0.0046284722, -0.00205959
8.692e-09, 0.99998322, -0.0044678932, -0.0023748551
8.694e-09, 0.99998325, -0.0042859169, -0.0026777526
8.696e-09, 0.99998328, -0.0040834854, -0.0029668359
8.698e-09, 0.99998331, -0.0038616381, -0.0032407293
8.7e-09, 0.99998334, -0.0036215063, -0.0034981347
8.702e-09, 0.99998338, -0.003364308, -0.0037378379
8.704e-09, 0.99998341, -0.0030913412, -0.0039587139
8.706e-09, 0.99998344, -0.0028039776, -0.0041597326
8.708e-09, 0.99998347, -0.0025036556, -0.0043399633
8.71e-09, 0.9999835, -0.0021918735, -0.004498579
8.712e-09, 0.99998353, -0.0018701812, -0.0046348604
8.714e-09, 0.99998356, -0.0015401736, -0.004748199
8.716e-09, 0.99998359, -0.0012034819, -0.0048380996
8.718e-09, 0.99998362, -0.00086176563, -0.0049041827
8.72e-09, 0.99998365, -0.00051670493, -0.0049461862
8.722e-09, 0.99998368, -0.00016999187, -0.0049639657
8.724e-09, 0.99998372, 0.00017667767, -0.0049574958
8.726e-09, 0.99998375, 0.00052161228, -0.0049268692
8.728e-09, 0.99998378, 0.0008631333, -0.0048722964
8.73e-09, 0.99998381, 0.001199583, -0.0047941041
8.732e-09, 0.99998384, 0.0015293325, -0.0046927334
8.734e-09, 0.99998387, 0.0018507898, -0.0045687375
8.736e-09, 0.9999839, 0.0021624073, -0.0044227786
8.738e-09, 0.99998393, 0.0024626895, -0.0042556242
8.74e-09, 0.99998396, 0.0027501997, -0.0040681435
8.742e-09, 0.99998399, 0.0030235674, -0.0038613026
8.744e-09, 0.99998402, 0.0032814945, -0.0036361595
8.746e-09, 0.99998406, 0.0035227614, -0.0033938591
8.748e-09, 0.99998409, 0.0037462329, -0.0031356269
8.75e-09, 0.99998412, 0.0039508637, -0.0028627631
8.752e-09, 0.99998415, 0.0041357028, -0.0025766361
8.754e-09, 0.99998418, 0.0042998983, -0.0022786754
8.756e-09, 0.99998421, 0.0044427013, -0.0019703648
8.758e-09, 0.99998424, 0.0045634689, -0.0016532348
8.76e-09, 0.99998427, 0.0046616675, -0.0013288548
8.762e-09, 0.9999843, 0.004736875, -0.00099882613
8.764e-09, 0.99998433, 0.0047887824, -0.00066477318
8.766e-09, 0.99998436, 0.0048171952, -0.0003283361
8.768e-09, 0.99998439, 0.0048220343, 8.8375258e-06
8.77e-09, 0.99998442, 0.0048033354, 0.00034510066
8.772e-09, 0.99998445, 0.0047612493, 0.00067881487
8.774e-09, 0.99998448, 0.0046960403, 0.0010083583
8.776e-09, 0.99998451, 0.004608085, 0.0013321336
8.778e-09, 0.99998454, 0.00449787, 0.0016485754
8.78e-09, 0.99998457, 0.0043659893, 0.0019561584
8.782e-09, 0.9999846, 0.004213141, 0.002253404
8.784e-09, 0.99998463, 0.004040124, 0.002538888
8.786e-09, 0.99998466, 0.0038478332, 0.0028112472
8.788e-09, 0.99998469, 0.0036372556, 0.0030691857
8.79e-09, 0.99998472, 0.0034094648, 0.0033114815
8.792e-09, 0.99998475, 0.0031656159, 0.0035369918
8.794e-09, 0.99998478, 0.002906939, 0.0037446586
8.796e-09, 0.99998481, 0.0026347339, 0.0039335137
8.798e-09, 0.99998484, 0.0023503628, 0.0041026832
8.8e-09, 0.99998487, 0.002055244, 0.0042513912
8.802e-09, 0.9999849, 0.0017508446, 0.004378964
8.804e-09, 0.99998493, 0.0014386733, 0.0044848324
8.806e-09, 0.99998496, 0.0011202728, 0.0045685345
8.808e-09, 0.99998499, 0.00079721255, 0.0046297181
8.81e-09, 0.99998501, 0.00047108051, 0.0046681413
8.812e-09, 0.99998504, 0.00014347577, 0.0046836743
8.814e-09, 0.99998507, -0.00018399949, 0.0046762989
8.816e-09, 0.9999851, -0.00050974774, 0.0046461091
8.818e-09, 0.99998512, -0.00083218392, 0.0045933097
8.82e-09, 0.99998515, -0.0011497431, 0.0045182154
8.822e-09, 0.99998518, -0.0014608882, 0.004421249
8.824e-09, 0.99998521, -0.0017641172, 0.0043029387
8.826e-09, 0.99998523, -0.0020579706, 0.0041639158
8.828e-09, 0.99998526, -0.0023410382, 0.0040049109
8.83e-09, 0.99998529, -0.0026119661, 0.0038267502
8.832e-09, 0.99998531, -0.002869463, 0.0036303515
8.834e-09, 0.99998534, -0.0031123065, 0.003416719
8.836e-09, 0.99998537, -0.0033393485, 0.0031869386
8.838e-09, 0.99998539, -0.0035495213, 0.0029421724
8.84e-09, 0.99998542, -0.0037418419, 0.0026836523
8.842e-09, 0.99998545, -0.003915417, 0.0024126745
8.844e-09, 0.99998547, -0.004069447, 0.0021305928
8.846e-09, 0.9999855, -0.0042032297, 0.0018388113
8.848e-09, 0.99998552, -0.0043161634, 0.0015387784
8.85e-09, 0.99998555, -0.0044077498, 0.0012319788
8.852e-09, 0.99998557, -0.0044775959, 0.00091992652
8.854e-09, 0.9999856, -0.0045254157, 0.00060415746
8.856e-09, 0.99998562, -0.0045510317, 0.00028622172
8.858e-09, 0.99998565, -0.0045543748, -3.2323936e-05
8.86e-09, 0.99998567, -0.0045354849, -0.00034992369
8.862e-09, 0.9999857, -0.0044945104, -0.00066503027
8.864e-09, 0.99998572, -0.0044317069, -0.00097611249
8.866e-09, 0.99998575, -0.0043474361, -0.0012816626
8.868e-09, 0.99998577, -0.0042421633, -0.0015802038
8.87e-09, 0.9999858, -0.0041164551, -0.0018702971
8.872e-09, 0.99998582, -0.0039709766, -0.0021505483
8.874e-09, 0.99998585, -0.0038064874, -0.0024196148
8.876e-09, 0.99998587, -0.0036238383, -0.0026762122
8.878e-09, 0.9999859, -0.0034239661, -0.0029191197
8.88e-09, 0.99998592, -0.0032078897, -0.0031471869
8.882e-09, 0.99998595, -0.0029767043, -0.0033593383
8.884e-09, 0.99998597, -0.0027315759, -0.003554579
8.886e-09, 0.999986, -0.002473736, -0.0037319991
8.888e-09, 0.99998602, -0.0022044746, -0.0038907778
8.89e-09, 0.99998605, -0.0019251343, -0.0040301876
8.892e-09, 0.99998607, -0.0016371037, -0.004149597
8.894e-09, 0.9999861, -0.00134181, -0.004248474
8.896e-09, 0.99998612, -0.0010407123, -0.004326388
8.898e-09, 0.99998614, -0.0007352946, -0.0043830117
8.9e-09, 0.99998617, -0.00042705786, -0.0044181226
8.902e-09, 0.99998619, -0.00011751322, -0.0044316037
8.904e-09, 0.99998622, 0.00019182568, -0.0044234438
8.906e-09, 0.99998624, 0.00049944999, -0.0043937374
8.908e-09, 0.99998627, 0.00080386307, -0.0043426839
8.91e-09, 0.99998629, 0.0011035877, -0.0042705862
8.912e-09, 0.99998632, 0.0013971733, -0.0041778492
8.914e-09, 0.99998634, 0.0016832029, -0.0040649776
8.916e-09, 0.99998637, 0.0019602999, -0.0039325729
8.918e-09, 0.99998639, 0.0022271348, -0.0037813305
8.92e-09, 0.99998642, 0.0024824317, -0.0036120359
8.922e-09, 0.99998644, 0.0027249739, -0.0034255607
8.924e-09, 0.99998646, 0.0029536103, -0.0032228582
8.926e-09, 0.99998649, 0.0031672604, -0.0030049583
8.928e-09, 0.99998651, 0.0033649195, -0.0027729627
8.93e-09, 0.99998654, 0.0035456636, -0.0025280389
8.932e-09, 0.99998656, 0.0037086535, -0.0022714145
8.934e-09, 0.99998659, 0.0038531388, -0.0020043713
8.936e-09, 0.99998661, 0.0039784612, -0.0017282386
8.938e-09, 0.99998664, 0.0040840576, -0.0014443866
8.94e-09, 0.99998666, 0.0041694626, -0.0011542198
8.942e-09, 0.99998669, 0.0042343104, -0.00085916992
8.944e-09, 0.99998671, 0.0042783366, -0.00056068896
8.946e-09, 0.99998673, 0.0043013789, -0.00026024192
8.948e-09, 0.99998676, 0.0043033778, 4.0700258e-05
8.95e-09, 0.99998678, 0.0042843767, 0.00034066795
8.952e-09, 0.99998681, 0.0042445214, 0.0006382
8.954e-09, 0.99998683, 0.0041840589, 0.0009318508
8.956e-09, 0.99998686, 0.0041033363, 0.0012201974
8.958e-09, 0.99998688, 0.0040027987, 0.0015018461
8.96e-09, 0.9999869, 0.0038829866, 0.0017754398
8.962e-09, 0.99998693, 0.0037445332, 0.0020396638
8.964e-09, 0.99998695, 0.0035881613, 0.0022932525
8.966e-09, 0.99998698, 0.0034146789, 0.0025349955
8.968e-09, 0.999987, 0.0032249758, 0.0027637431
8.97e-09, 0.99998702, 0.0030200185, 0.002978412
8.972e-09, 0.99998705, 0.0028008457, 0.0031779904
8.974e-09, 0.99998707, 0.0025685625, 0.0033615425
8.976e-09, 0.99998709, 0.0023243355, 0.0035282132
8.978e-09, 0.99998712, 0.0020693865, 0.0036772319
8.98e-09, 0.99998714, 0.0018049865, 0.0038079161
8.982e-09, 0.99998716, 0.0015324495, 0.0039196743
8.984e-09, 0.99998719, 0.0012531257, 0.0040120092
8.986e-09, 0.99998721, 0.00096839523, 0.0040845192
8.988e-09, 0.99998723, 0.000679661, 0.0041369005
8.99e-09, 0.99998726, 0.00038834193, 0.0041689485
8.992e-09, 0.99998728, 9.5865971e-05, 0.004180558
8.994e-09, 0.9999873, -0.00019633689, 0.0041717241
8.996e-09, 0.99998732, -0.0004868416, 0.0041425414
8.998e-09, 0.99998734, -0.000774235, 0.0040932037
9e-09, 0.99998737, -0.0010571227, 0.0040240027
9.002e-09, 0.99998739, -0.0013341357, 0.0039353261
9.004e-09, 0.99998741, -0.0016039373, 0.0038276558
9.006e-09, 0.99998743, -0.0018652293, 0.0037015651
9.008e-09, 0.99998745, -0.0021167581, 0.0035577157
9.01e-09, 0.99998747, -0.0023573213, 0.0033968544
9.012e-09, 0.99998749, -0.0025857727, 0.003219809
9.014e-09, 0.99998752, -0.0028010282, 0.0030274842
9.016e-09, 0.99998754, -0.0030020708, 0.002820857
9.018e-09, 0.99998756, -0.0031879556, 0.0026009717
9.02e-09, 0.99998758, -0.0033578136, 0.0023689346
9.022e-09, 0.9999876, -0.0035108568, 0.0021259086
9.024e-09, 0.99998762, -0.0036463807, 0.0018731073
9.026e-09, 0.99998764, -0.0037637684, 0.0016117888
9.028e-09, 0.99998766, -0.0038624929, 0.0013432496
9.03e-09, 0.99998768, -0.0039421195, 0.0010688183
9.032e-09, 0.9999877, -0.0040023081, 0.00078984869
9.034e-09, 0.99998772, -0.0040428139, 0.0005077135
9.036e-09, 0.99998774, -0.0040634891, 0.00022379729
9.038e-09, 0.99998776, -0.0040642829, -6.0510125e-05
9.04e-09, 0.99998778, -0.0040452415, -0.00034382056
9.042e-09, 0.9999878, -0.004006508, -0.00062475418
9.044e-09, 0.99998782, -0.003948321, -0.00090194623
9.046e-09, 0.99998784, -0.0038710137, -0.0011740537
9.048e-09, 0.99998786, -0.0037750114, -0.0014397617
9.05e-09, 0.99998788, -0.0036608299, -0.0016977899
9.052e-09, 0.9999879, -0.003529072, -0.0019468988
9.054e-09, 0.99998792, -0.0033804252, -0.0021858954
9.056e-09, 0.99998794, -0.0032156572, -0.0024136391
9.058e-09, 0.99998796, -0.0030356129, -0.002629047
9.06e-09, 0.99998798, -0.0028412091, -0.0028310994
9.062e-09, 0.999988, -0.0026334308, -0.0030188441
9.064e-09, 0.99998802, -0.0024133254, -0.0031914011
9.066e-09, 0.99998804, -0.0021819982, -0.0033479668
9.068e-09, 0.99998806, -0.001940606, -0.0034878177
9.07e-09, 0.99998808, -0.0016903522, -0.0036103136
9.072e-09, 0.99998809, -0.0014324801, -0.0037149007
9.074e-09, 0.99998811, -0.0011682673, -0.0038011138
9.076e-09, 0.99998813, -0.00089901889, -0.0038685787
9.078e-09, 0.99998815, -0.00062606131, -0.0039170136
9.08e-09, 0.99998817, -0.00035073577, -0.0039462301
9.082e-09, 0.99998819, -7.4391633e-05, -0.0039561343
9.084e-09, 0.99998821, 0.00020162017, -0.0039467266
9.086e-09, 0.99998823, 0.00047595375, -0.0039181016
9.088e-09, 0.99998825, 0.0007472748, -0.0038704475
9.09e-09, 0.99998827, 0.0010142671, -0.0038040449
9.092e-09, 0.99998829, 0.0012756388, -0.0037192651
9.094e-09, 0.99998831, 0.0015301288, -0.0036165682
9.096e-09, 0.99998833, 0.0017765128, -0.0034965006
9.098e-09, 0.99998835, 0.0020136091, -0.0033596918
9.1e-09, 0.99998837, 0.0022402843, -0.0032068518
9.102e-09, 0.99998839, 0.0024554586, -0.0030387666
9.104e-09, 0.99998841, 0.0026581113, -0.002856295
9.106e-09, 0.99998843, 0.0028472851, -0.0026603636
9.108e-09, 0.99998845, 0.003022091, -0.0024519624
9.11e-09, 0.99998847, 0.0031817125, -0.0022321397
9.112e-09, 0.99998849, 0.0033254089, -0.002001997
9.114e-09, 0.99998851, 0.0034525195, -0.0017626831
9.116e-09, 0.99998853, 0.0035624658, -0.0015153889
9.118e-09, 0.99998855, 0.0036547547, -0.0012613413
9.12e-09, 0.99998857, 0.0037289806, -0.0010017967
9.122e-09, 0.99998859, 0.0037848268, -0.00073803551
9.124e-09, 0.9999886, 0.0038220673, -0.00047135527
9.126e-09, 0.99998862, 0.0038405673, -0.00020306458
9.128e-09, 0.99998864, 0.003840284, 6.5523462e-05
9.13e-09, 0.99998866, 0.003821266, 0.00033309758
9.132e-09, 0.99998868, 0.0037836535, 0.00059835478
9.134e-09, 0.9999887, 0.003727677, 0.00086000664
9.136e-09, 0.99998872, 0.003653656, 0.0011167856
9.138e-09, 0.99998874, 0.0035619971, 0.0013674511
9.14e-09, 0.99998876, 0.0034531921, 0.0016107955
9.142e-09, 0.99998878, 0.0033278153, 0.0018456499
9.144e-09, 0.9999888, 0.0031865202, 0.0020708899
9.146e-09, 0.99998882, 0.0030300364, 0.0022854407
9.148e-09, 0.99998884, 0.0028591657, 0.0024882824
9.15e-09, 0.99998886, 0.0026747783, 0.002678455
9.152e-09, 0.99998887, 0.0024778079, 0.0028550625
9.154e-09, 0.99998889, 0.0022692474, 0.0030172774
9.156e-09, 0.99998891, 0.0020501437, 0.0031643446
9.158e-09, 0.99998893, 0.0018215923, 0.0032955848
9.16e-09, 0.99998895, 0.0015847324, 0.0034103975
9.162e-09, 0.99998897, 0.0013407407, 0.0035082641
9.164e-09, 0.99998899, 0.0010908255, 0.0035887497
9.166e-09, 0.999989, 0.00083622136, 0.0036515057
9.168e-09, 0.99998902, 0.0005781823, 0.0036962704
9.17e-09, 0.99998904, 0.00031797606, 0.0037228711
9.172e-09, 0.99998906, 5.6877712e-05, 0.0037312236
9.174e-09, 0.99998908, -0.00020383652, 0.0037213334
9.176e-09, 0.99998909, -0.00046289551, 0.0036932947
9.178e-09, 0.99998911, -0.00071903943, 0.0036472902
9.18e-09, 0.99998913, -0.00097102585, 0.0035835897
9.182e-09, 0.99998915, -0.0012176358, 0.0035025488
9.184e-09, 0.99998916, -0.0014576795, 0.0034046065
9.186e-09, 0.99998918, -0.0016900023, 0.0032902835
9.188e-09, 0.9999892, -0.0019134902, 0.0031601789
9.19e-09, 0.99998921, -0.002127075, 0.0030149674
9.192e-09, 0.99998923, -0.0023297396, 0.0028553957
9.194e-09, 0.99998925, -0.0025205227, 0.0026822786
9.196e-09, 0.99998926, -0.0026985235, 0.0024964949
9.198e-09, 0.99998928, -0.0028629056, 0.0022989832
9.2e-09, 0.9999893, -0.0030129014, 0.0020907368
9.202e-09, 0.99998931, -0.0031478154, 0.0018727989
9.204e-09, 0.99998933, -0.0032670274, 0.0016462573
9.206e-09, 0.99998935, -0.0033699954, 0.0014122391
9.208e-09, 0.99998936, -0.0034562579, 0.0011719049
9.21e-09, 0.99998938, -0.0035254362, 0.00092644348
9.212e-09, 0.99998939, -0.003577236, 0.00067706535
9.214e-09, 0.99998941, -0.0036114483, 0.00042499721
9.216e-09, 0.99998943, -0.0036279507, 0.00017147573
9.218e-09, 0.99998944, -0.0036267073, -8.22584e-05
9.22e-09, 0.99998946, -0.0036077691, -0.00033496662
9.222e-09, 0.99998947, -0.003571273, -0.0005854185
9.224e-09, 0.99998949, -0.0035174416, -0.00083239772
9.226e-09, 0.9999895, -0.0034465811, -0.001074708
9.228e-09, 0.99998952, -0.0033590805, -0.0013111787
9.23e-09, 0.99998954, -0.0032554086, -0.001540671
9.232e-09, 0.99998955, -0.003136112, -0.0017620825
9.234e-09, 0.99998957, -0.0030018124, -0.0019743535
9.236e-09, 0.99998958, -0.0028532029, -0.0021764713
9.238e-09, 0.9999896, -0.0026910447, -0.0023674753
9.24e-09, 0.99998961, -0.0025161632, -0.0025464617
9.242e-09, 0.99998963, -0.0023294439, -0.0027125874
9.244e-09, 0.99998964, -0.0021318276, -0.0028650743
9.246e-09, 0.99998966, -0.0019243062, -0.003003213
9.248e-09, 0.99998968, -0.0017079172, -0.0031263655
9.25e-09, 0.99998969, -0.0014837388, -0.0032339689
9.252e-09, 0.99998971, -0.0012528844, -0.0033255373
9.254e-09, 0.99998972, -0.0010164973, -0.0034006645
9.256e-09, 0.99998974, -0.00077574498, -0.0034590255
9.258e-09, 0.99998975, -0.00053181302, -0.0035003777
9.26e-09, 0.99998977, -0.00028589968, -0.0035245624
9.262e-09, 0.99998978, -3.9209844e-05, -0.003531505
9.264e-09, 0.9999898, 0.00020705087, -0.003521215
9.266e-09, 0.99998982, 0.00045168198, -0.0034937862
9.268e-09, 0.99998983, 0.00069349398, -0.0034493957
9.27e-09, 0.99998985, 0.00093131413, -0.0033883029
